date,close,volume,open,high,low
2014-03-24,220.17,11327430.0000,229.75,229.9,210.27
2014-03-25,220.44,7852386.0000,224.14,227.05,217.9
2014-03-26,212.96,6886279.0000,221.95,222.6,211.3501
2014-03-27,207.32,9493537.0000,212.37,213.6,203.0
2014-03-28,212.37,9666658.0000,212.8,216.72,210.27
2014-03-31,208.45,8367389.0000,216.5,216.75,206.39
2014-04-01,216.97,7353574.0000,209.02,218.16,208.58
2014-04-02,230.29,10738310.0000,220.0,230.89,218.05
2014-04-03,225.4,10908080.0000,230.3,235.73,222.0
2014-04-04,212.225,11320310.0000,226.01,228.27,211.25
2014-04-07,207.52,9828543.0000,205.81,216.2,203.51
2014-04-08,215.46,6874813.0000,210.05,216.4899,206.42
2014-04-09,216.93,5139881.0000,216.76,218.45,210.89
2014-04-10,204.19,7187816.0000,216.82,217.5,203.7901
2014-04-11,203.78,9065584.0000,200.61,207.0,198.6
2014-04-14,198.09,7685123.0000,207.6,208.44,194.41
2014-04-15,193.91,13653420.0000,199.09,199.29,184.32
2014-04-16,199.11,7191261.0000,197.0,199.99,190.82
2014-04-17,198.12,5924244.0000,199.61,202.29,194.08
2014-04-21,204.38,5253883.0000,197.08,206.2,194.0
2014-04-22,218.64,9794687.0000,206.36,219.33,205.01
2014-04-23,207.99,7268439.0000,216.33,216.74,207.0
2014-04-24,207.86,5491680.0000,210.81,212.8,203.2
2014-04-25,199.85,6981460.0000,202.0,206.7,197.65
2014-04-28,198.51,7033657.0000,200.0,203.7899,190.5
2014-04-29,206.92,5777233.0000,198.21,207.149,195.5301
2014-04-30,207.89,4432163.0000,203.6,208.16,201.28
2014-05-01,207.73,5435136.0000,207.08,214.02,205.69
2014-05-02,210.91,4082110.0000,208.6,211.36,206.52
2014-05-05,216.61,5141376.0000,209.48,217.69,208.52
2014-05-06,207.28,5620063.0000,216.6,218.6596,206.85
2014-05-07,201.35,9790232.0000,209.64,210.2,197.25
2014-05-08,178.59,20019100.0000,182.0,194.4,178.0
2014-05-09,182.26,8479005.0000,179.86,183.4,177.22
2014-05-12,184.67,6993022.0000,183.87,187.19,179.88
2014-05-13,190.16,7084879.0000,183.76,191.34,183.0
2014-05-14,190.62,5406485.0000,188.95,193.48,187.1
2014-05-15,188.59,6034175.0000,189.98,192.6599,185.3
2014-05-16,191.56,4483793.0000,188.95,192.04,187.72
2014-05-19,196.09,4561228.0000,190.72,196.89,190.0
2014-05-20,195.3,5543292.0000,196.94,199.33,193.0701
2014-05-21,199.45,5279959.0000,196.18,199.87,194.79
2014-05-22,204.88,6211225.0000,200.35,206.88,199.5604
2014-05-23,207.3,4006375.0000,204.53,207.76,202.5
2014-05-27,211.56,5341031.0000,208.52,213.87,207.7
2014-05-28,210.24,5493348.0000,210.02,212.77,205.26
2014-05-29,210.24,3689058.0000,210.57,212.49,207.72
2014-05-30,207.77,5575300.0000,210.3,214.8,207.02
2014-06-02,204.7,4652328.0000,207.33,209.35,201.67
2014-06-03,204.94,3851031.0000,203.49,208.0,202.59
2014-06-04,203.99,3426272.0000,204.35,206.26,200.396
2014-06-05,206.9,4050298.0000,204.47,209.2,204.05
2014-06-06,208.171,3072420.0000,209.75,210.81,207.18
2014-06-09,205.31,2797244.0000,207.95,209.99,204.2
2014-06-10,202.3,3512577.0000,204.43,206.97,201.55
2014-06-11,204.47,3972835.0000,201.5,205.0,199.251
2014-06-12,203.52,5990869.0000,205.1,209.88,202.71
2014-06-13,206.42,3538580.0000,204.78,206.79,201.584
2014-06-16,224.61,13179430.0000,206.76,225.49,206.26
2014-06-17,231.67,13245010.0000,224.11,235.54,222.85
2014-06-18,227.12,6935728.0000,231.5,231.71,226.12
2014-06-19,227.79,8787412.0000,228.88,235.31,227.0
2014-06-20,229.59,4833831.0000,228.52,231.29,226.2
2014-06-23,237.22,7786840.0000,229.51,238.99,228.22
2014-06-24,232.5,8072941.0000,238.97,241.88,231.6278
2014-06-25,236.891,5797647.0000,233.05,237.55,230.24
2014-06-26,235.6,5115863.0000,237.17,240.4,234.211
2014-06-27,239.06,5630478.0000,234.69,240.0,234.5001
2014-06-30,240.06,4827429.0000,239.55,244.49,239.0
2014-07-01,239.72,4335572.0000,242.46,243.44,238.7
2014-07-02,229.425,8023360.0000,240.66,242.33,227.07
2014-07-03,229.25,5166716.0000,231.29,231.8984,224.0
2014-07-07,222.66,5890031.0000,227.5,229.78,220.4
2014-07-08,219.07,7835876.0000,218.65,220.96,214.27
2014-07-09,223.06,4109200.0000,221.27,224.22,219.21
2014-07-10,219.46,4860182.0000,217.18,222.22,216.04
2014-07-11,218.13,3299420.0000,220.61,221.6,217.6
2014-07-14,226.7,7197985.0000,219.99,228.79,215.4502
2014-07-15,219.58,5714611.0000,226.73,227.65,218.1
2014-07-16,217.16,4041669.0000,221.82,224.8,216.82
2014-07-17,215.4,4647517.0000,216.16,220.55,213.6
2014-07-18,220.0201,4251431.0000,215.95,221.21,215.93
2014-07-21,220.54,3820853.0000,217.25,223.21,216.72
2014-07-22,219.58,2726970.0000,222.19,223.3,219.1113
2014-07-23,222.49,3076389.0000,220.01,224.75,219.43
2014-07-24,223.54,3112168.0000,223.25,225.1,220.8
2014-07-25,223.57,3086412.0000,222.72,226.97,221.75
2014-07-28,224.82,6500081.0000,224.25,232.0,221.402
2014-07-29,225.01,3379790.0000,226.61,228.3,224.86
2014-07-30,228.92,4913849.0000,221.92,229.6,221.04
2014-07-31,223.3,7578882.0000,229.26,231.4,221.5
2014-08-01,233.27,11890160.0000,226.09,237.5,226.0
2014-08-04,238.52,5958085.0000,234.38,240.5,233.27
2014-08-05,238.49,5374539.0000,237.47,242.99,235.69
2014-08-06,248.9301,9215111.0000,238.9,251.42,238.58
2014-08-07,252.39,7446499.0000,250.12,256.688,249.12
2014-08-08,248.13,5087861.0000,251.16,251.76,246.5
2014-08-11,259.32,8062178.0000,255.48,263.74,255.0
2014-08-12,259.96,6375347.0000,258.08,260.3,254.5801
2014-08-13,260.31,6896614.0000,262.01,265.64,259.61
2014-08-14,261.38,4116762.0000,262.49,263.0,256.5
2014-08-15,262.01,3855470.0000,261.48,262.09,258.5
2014-08-18,259.94,5830865.0000,263.25,267.26,259.75
2014-08-19,256.76,5332746.0000,258.87,259.33,251.62
2014-08-20,255.71,3012856.0000,254.67,258.74,253.0
2014-08-21,254.34,2910671.0000,256.52,258.8,253.26
2014-08-22,256.78,2833061.0000,254.54,256.9499,252.61
2014-08-25,262.55,4304272.0000,258.19,263.68,258.19
2014-08-26,261.74,3812541.0000,264.98,265.5,261.66
2014-08-27,263.25,2983830.0000,263.5,264.24,260.29
2014-08-28,263.86,2843648.0000,261.89,264.48,261.64
2014-08-29,269.7,6436176.0000,268.7,272.0,267.51
2014-09-02,284.12,9782339.0000,275.5,284.89,274.3
2014-09-03,281.19,6766420.0000,287.67,288.0,280.1
2014-09-04,286.04,8266173.0000,284.01,291.42,280.4
2014-09-05,277.39,11163820.0000,282.55,282.9,272.51
2014-09-08,282.11,5495160.0000,277.62,284.88,277.5227
2014-09-09,278.48,4556123.0000,282.99,285.49,277.0
2014-09-10,281.1,3776593.0000,279.5,281.41,273.66
2014-09-11,280.31,3761617.0000,280.46,284.79,278.63
2014-09-12,279.2,3323300.0000,280.5,282.39,277.0
2014-09-15,253.86,16433840.0000,274.37,274.4,249.13
2014-09-16,260.74,8297454.0000,255.15,262.46,252.42
2014-09-17,261.38,5172994.0000,262.41,264.7,259.5
2014-09-18,263.82,3689477.0000,263.36,265.6,262.32
2014-09-19,259.32,6800975.0000,257.99,261.43,255.27
2014-09-22,250.03,8209186.0000,255.0,256.02,244.71
2014-09-23,250.41,5656567.0000,245.22,253.8,245.0
2014-09-24,252.14,3745005.0000,251.12,252.84,247.04
2014-09-25,246.95,4832853.0000,252.52,254.96,246.1
2014-09-26,246.6,3794912.0000,248.25,249.73,246.07
2014-09-29,245.26,4851868.0000,244.0,248.64,241.38
2014-09-30,242.68,4236096.0000,246.92,247.65,240.1249
2014-10-01,240.24,5940566.0000,242.2,242.66,235.65
2014-10-02,251.42,8988300.0000,250.2,252.79,245.36
2014-10-03,255.21,5403599.0000,253.06,256.5,251.033
2014-10-06,260.62,7706193.0000,259.13,262.49,257.8
2014-10-07,259.57,4478558.0000,258.53,261.46,255.73
2014-10-08,259.28,5046873.0000,260.1,262.88,252.64
2014-10-09,257.01,7339097.0000,262.25,265.54,254.4
2014-10-10,236.91,12885920.0000,244.64,245.89,235.2
2014-10-13,224.59,11251400.0000,238.57,238.9628,221.0
2014-10-14,227.06,7099492.0000,228.25,232.47,223.0
2014-10-15,229.7,9118331.0000,220.0,230.99,217.32
2014-10-16,226.35,5393830.0000,219.72,229.92,219.1
2014-10-17,227.48,10547970.0000,233.38,234.77,226.55
2014-10-20,230.47,3489785.0000,226.72,232.4,225.51
2014-10-21,235.34,4106596.0000,234.27,235.39,230.8
2014-10-22,231.1,4116243.0000,233.19,237.39,230.56
2014-10-23,235.29,3486305.0000,234.655,236.28,232.0
2014-10-24,235.24,3458805.0000,236.27,237.8,231.2
2014-10-27,221.67,9532988.0000,234.25,234.61,220.31
2014-10-28,242.77,10443900.0000,229.6,244.6,228.25
2014-10-29,238.1,4961013.0000,241.13,241.5,235.64
2014-10-30,238.66,3225881.0000,238.14,240.5,235.06
2014-10-31,241.7,3765160.0000,242.51,243.12,238.75
2014-11-03,242.59,4203208.0000,243.0,247.56,241.32
2014-11-04,238.93,3673632.0000,240.49,242.35,236.53
2014-11-05,230.97,8497418.0000,241.0,241.36,230.53
2014-11-06,241.22,15336550.0000,234.49,246.69,228.5
2014-11-07,240.2,5154893.0000,242.19,242.8399,237.2
2014-11-10,241.93,4563814.0000,239.11,242.88,236.8
2014-11-11,251.08,7946898.0000,242.55,251.82,242.0
2014-11-12,249.1,5861639.0000,249.72,252.34,245.58
2014-11-13,251.7,6230288.0000,250.62,255.75,250.25
2014-11-14,258.68,6093385.0000,250.0,258.85,248.5
2014-11-17,253.98,4017356.0000,257.49,259.0,252.02
2014-11-18,257.7,4467427.0000,255.86,259.99,255.51
2014-11-19,247.74,7912956.0000,250.61,251.88,245.6
2014-11-20,248.71,3583496.0000,247.95,250.93,246.0
2014-11-21,242.78,7462672.0000,252.21,252.78,242.17
2014-11-24,246.72,4780202.0000,245.2,247.6,240.64
2014-11-25,248.09,3154710.0000,247.35,249.72,246.0905
2014-11-26,248.44,1980832.0000,248.34,249.0,246.6003
2014-11-28,244.52,2119688.0000,245.35,246.6899,242.52
2014-12-01,231.64,8603799.0000,241.16,242.47,229.01
2014-12-02,231.43,5871559.0000,234.57,234.88,228.0
2014-12-03,229.3,5299675.0000,226.25,229.72,225.5
2014-12-04,228.28,3862801.0000,228.6,230.9,227.81
2014-12-05,223.71,6061390.0000,228.67,229.389,222.26
2014-12-08,214.36,9217376.0000,221.54,224.86,212.34
2014-12-09,216.89,9427065.0000,209.34,217.7294,204.27
2014-12-10,209.84,7308173.0000,214.13,216.77,207.7
2014-12-11,208.88,6684459.0000,210.53,215.43,208.23
2014-12-12,207.0,7167174.0000,204.82,211.68,204.5
2014-12-15,204.04,5195647.0000,209.29,209.8,202.67
2014-12-16,197.81,8416179.0000,200.89,203.68,195.37
2014-12-17,205.82,7363036.0000,193.06,206.65,192.65
2014-12-18,218.26,7465122.0000,212.38,218.44,211.8
2014-12-19,219.29,6902061.0000,220.19,220.4,214.5
2014-12-22,222.6,4802547.0000,220.0,224.06,218.26
2014-12-23,220.97,4509545.0000,223.81,224.315,219.5242
2014-12-24,222.26,1333518.0000,219.77,222.5,219.25
2014-12-26,227.82,3324437.0000,221.51,228.5,221.5
2014-12-29,225.71,2802982.0000,226.9,227.91,224.02
2014-12-30,222.23,2898272.0000,223.99,225.654,221.4
2014-12-31,222.41,2392947.0000,223.09,225.68,222.25
2015-01-02,219.31,4753239.0000,222.87,223.25,213.26
2015-01-05,210.09,5355485.0000,214.55,216.5,207.1626
2015-01-06,211.28,6257651.0000,210.06,214.2,204.21
2015-01-07,210.95,2965330.0000,213.35,214.78,209.78
2015-01-08,210.615,3434901.0000,212.81,213.7999,210.01
2015-01-09,206.66,4591310.0000,208.92,209.98,204.96
2015-01-12,202.21,5945607.0000,203.05,204.47,199.25
2015-01-13,204.25,4247704.0000,203.32,207.61,200.911
2015-01-14,192.69,11516340.0000,185.83,195.2,185.0
2015-01-15,191.87,5204777.0000,194.49,195.7499,190.0
2015-01-16,193.07,3590855.0000,190.7,194.49,189.65
2015-01-20,191.93,4490681.0000,193.87,194.1199,187.04
2015-01-21,196.57,4144121.0000,189.55,198.68,189.51
2015-01-22,201.62,4103753.0000,197.0,203.24,195.2
2015-01-23,201.29,3441052.0000,200.29,203.5,198.33
2015-01-26,206.55,3231121.0000,201.83,208.62,201.05
2015-01-27,205.98,2777926.0000,204.42,208.03,203.3
2015-01-28,199.37,3139481.0000,206.11,206.368,198.42
2015-01-29,205.2,3542577.0000,201.07,205.98,196.5
2015-01-30,203.6,3001268.0000,203.96,207.47,203.0
2015-02-02,210.94,4143850.0000,203.97,211.9499,203.3
2015-02-03,218.36,4815834.0000,213.22,220.37,211.27
2015-02-04,218.55,3304417.0000,218.29,221.479,216.8
2015-02-05,220.99,3518316.0000,219.88,225.48,219.638
2015-02-06,217.36,3235856.0000,222.0,223.4,216.5001
2015-02-09,217.48,3469776.0000,215.38,217.93,211.99
2015-02-10,216.29,5348862.0000,217.55,220.5,215.0
2015-02-11,212.8,9053083.0000,212.21,214.74,207.28
2015-02-12,202.88,15626830.0000,193.57,203.0882,193.28
2015-02-13,203.77,6148207.0000,202.9,205.99,200.91
2015-02-17,204.35,3964555.0000,205.7,205.7,201.5
2015-02-18,204.46,2710898.0000,204.17,206.17,202.6
2015-02-19,211.705,5137203.0000,205.0,212.44,203.75
2015-02-20,217.11,5978376.0000,210.78,217.6,209.81
2015-02-23,207.335,8487131.0000,215.66,218.2,206.33
2015-02-24,204.11,6587298.0000,207.29,207.29,201.7
2015-02-25,203.76,3907505.0000,204.94,207.14,202.58
2015-02-26,207.19,6468020.0000,204.0,211.09,202.22
2015-02-27,203.34,3871397.0000,206.9,208.55,202.8
2015-03-02,197.325,7910402.0000,202.7,203.34,195.825
2015-03-03,199.56,4430800.0000,196.81,200.2435,195.32
2015-03-04,202.435,4215255.0000,199.25,202.52,197.21
2015-03-05,200.63,4870131.0000,202.85,206.19,200.15
2015-03-06,193.88,6705451.0000,199.21,200.75,192.151
2015-03-09,190.88,6732511.0000,194.39,194.49,188.25
2015-03-10,190.32,5539041.0000,188.46,193.5,187.6
2015-03-11,193.74,4968406.0000,191.15,196.18,191.01
2015-03-12,191.07,4139769.0000,193.75,194.45,189.75
2015-03-13,188.68,5421293.0000,188.95,191.75,187.32
2015-03-16,195.7,5617028.0000,192.0,195.91,189.8
2015-03-17,194.73,4890265.0000,195.43,198.71,193.94
2015-03-18,200.71,4796873.0000,194.96,200.88,193.11
2015-03-19,195.65,8468846.0000,202.0,204.59,194.53
2015-03-20,198.08,4250076.0000,197.45,198.99,195.621
2015-03-23,199.63,2622492.0000,198.5,200.5,197.47
2015-03-24,201.72,3640866.0000,201.58,203.79,199.75
2015-03-25,194.3,5721582.0000,198.27,198.59,192.7
2015-03-26,190.405,4120184.0000,193.92,194.79,189.7
2015-03-27,185.0,8596563.0000,189.07,189.2899,181.4
2015-03-30,190.57,10062310.0000,185.85,192.25,181.8
2015-03-31,188.77,5017950.0000,193.53,193.76,188.41
2015-04-01,187.59,3791479.0000,188.7,192.3,186.05
2015-04-02,191.0,5004742.0000,190.23,193.23,190.0
2015-04-06,203.1,12422770.0000,198.0,207.75,197.5
2015-04-07,203.25,4340295.0000,202.51,205.06,201.14
2015-04-08,207.67,6279713.0000,208.2,210.9,205.87
2015-04-09,210.09,3779853.0000,208.43,210.37,206.12
2015-04-10,210.9,4020850.0000,209.85,211.65,209.0
2015-04-13,209.78,3757220.0000,210.435,213.0,209.05
2015-04-14,207.46,3019087.0000,208.57,209.49,205.5
2015-04-15,207.83,1943802.0000,207.46,209.59,206.6
2015-04-16,206.7,1657018.0000,207.7,209.17,206.29
2015-04-17,206.79,2465551.0000,204.99,206.88,203.5
2015-04-20,205.27,2558913.0000,206.78,207.85,203.85
2015-04-21,209.41,3416177.0000,205.8,210.75,204.31
2015-04-22,219.44,7855513.0000,212.5,221.88,211.69
2015-04-23,218.6,4408384.0000,218.27,221.48,217.1501
2015-04-24,218.425,2426356.0000,220.5,220.8,218.01
2015-04-27,231.55,11659100.0000,222.56,238.75,222.0
2015-04-28,230.48,6080178.0000,234.75,235.5,228.03
2015-04-29,232.45,3931287.0000,230.05,234.97,227.63
2015-04-30,226.05,3892230.0000,230.39,232.89,225.17
2015-05-01,226.03,5276924.0000,229.94,231.77,220.405
2015-05-04,230.51,4427259.0000,228.18,234.73,227.11
2015-05-05,232.95,5782731.0000,237.76,239.5,229.13
2015-05-06,230.43,5083776.0000,234.1,234.47,228.2
2015-05-07,236.8,9439902.0000,221.0,237.48,220.25
2015-05-08,236.61,4665445.0000,235.99,238.4099,233.7
2015-05-11,239.49,5663800.0000,236.29,242.88,235.31
2015-05-12,244.74,6345797.0000,240.11,246.35,238.19
2015-05-13,243.18,5432689.0000,247.61,248.3,242.25
2015-05-14,244.1,2847083.0000,244.82,244.89,241.25
2015-05-15,248.84,4519337.0000,243.93,249.4,242.5
2015-05-18,248.75,3349931.0000,247.0,249.9,246.0
2015-05-19,247.14,3668199.0000,248.43,251.0,246.15
2015-05-20,244.35,3749479.0000,247.13,247.74,241.3721
2015-05-21,245.62,1966567.0000,243.03,246.62,242.3574
2015-05-22,247.73,2219309.0000,245.38,248.6,245.01
2015-05-26,247.455,3490996.0000,247.68,252.0,246.5
2015-05-27,247.43,3403988.0000,248.51,249.5,245.55
2015-05-28,251.45,3646063.0000,247.03,251.8,245.05
2015-05-29,250.8,3785112.0000,251.0,252.8677,249.43
2015-06-01,249.45,2502238.0000,251.41,251.6,247.47
2015-06-02,248.35,2129438.0000,248.92,249.4,246.3
2015-06-03,248.99,1778102.0000,248.2,250.72,247.01
2015-06-04,245.92,2425588.0000,247.5,249.3,245.71
2015-06-05,249.14,3019837.0000,246.0,249.7,245.68
2015-06-08,256.29,5006944.0000,250.85,258.75,250.31
2015-06-09,256.0,2596059.0000,255.4,257.74,254.14
2015-06-10,250.7,3452631.0000,251.9,254.0,248.5
2015-06-11,251.41,2040973.0000,253.26,254.37,250.43
2015-06-12,250.69,1418457.0000,250.21,253.46,250.21
2015-06-15,250.38,2182932.0000,249.7,251.28,246.01
2015-06-16,253.12,1980918.0000,250.13,253.44,249.095
2015-06-17,260.41,5500560.0000,252.17,264.36,252.02
2015-06-18,261.89,2781441.0000,262.0,263.46,260.02
2015-06-19,262.51,2458900.0000,262.4,263.8,260.1
2015-06-22,259.79,4559072.0000,262.15,264.4,255.69
2015-06-23,267.67,3864602.0000,260.32,268.0,258.57
2015-06-24,265.17,2411492.0000,266.98,267.35,263.72
2015-06-25,268.79,2844993.0000,266.45,271.41,265.25
2015-06-26,267.09,3829660.0000,268.89,269.11,266.0
2015-06-29,262.02,3471452.0000,261.95,265.95,260.7
2015-06-30,268.26,3084435.0000,264.8,270.92,264.0
2015-07-01,269.15,2100019.0000,271.11,272.62,267.8503
2015-07-02,280.02,7155585.0000,280.195,282.45,273.31
2015-07-06,279.72,4109259.0000,278.88,281.69,276.3
2015-07-07,267.88,6096385.0000,275.0,275.2,260.77
2015-07-08,254.96,6212610.0000,259.32,260.8,254.31
2015-07-09,257.92,3329764.0000,259.08,262.95,256.79
2015-07-10,259.15,2605215.0000,262.22,263.0,257.82
2015-07-13,262.16,2951397.0000,262.25,262.55,256.05
2015-07-14,265.65,1905569.0000,262.1,265.9899,260.51
2015-07-15,263.14,2006860.0000,266.74,267.49,262.08
2015-07-16,266.68,1598253.0000,264.22,267.2,263.16
2015-07-17,274.66,4996689.0000,272.5,275.54,268.25
2015-07-20,282.26,4969754.0000,275.0,286.65,272.54
2015-07-21,266.77,6091632.0000,270.05,273.5,266.55
2015-07-22,267.87,3097326.0000,261.27,269.44,260.86
2015-07-23,267.2,2222481.0000,269.65,269.9,265.27
2015-07-24,265.41,2834521.0000,267.38,271.09,263.92
2015-07-27,253.01,4688874.0000,262.43,264.4321,250.79
2015-07-28,264.82,3879330.0000,255.75,265.4,251.8373
2015-07-29,263.82,2782886.0000,264.27,267.89,262.0
2015-07-30,266.79,2030605.0000,262.69,266.94,262.11
2015-07-31,266.15,2218004.0000,267.6,269.3599,265.123
2015-08-03,259.99,2547164.0000,266.29,266.7099,257.07
2015-08-04,266.28,2336152.0000,260.01,266.72,258.34
2015-08-05,270.13,5969245.0000,263.58,271.0,260.4
2015-08-06,246.13,14617820.0000,249.54,255.0,236.12
2015-08-07,242.51,5069602.0000,243.58,243.73,238.39
2015-08-10,241.14,4179307.0000,238.15,242.97,236.05
2015-08-11,237.37,4260892.0000,237.15,239.3,234.44
2015-08-12,238.17,3730138.0000,235.0,239.77,232.74
2015-08-13,242.51,4683330.0000,239.86,246.48,239.12
2015-08-14,243.15,4360693.0000,247.24,247.93,241.77
2015-08-17,254.99,7168396.0000,255.56,256.59,250.51
2015-08-18,260.72,4186051.0000,255.38,260.95,253.5601
2015-08-19,255.25,3598937.0000,260.33,260.65,255.02
2015-08-20,242.18,4892170.0000,252.06,254.56,241.9
2015-08-21,230.77,6578435.0000,236.0,243.7999,230.51
2015-08-24,218.87,9562484.0000,202.79,231.4,195.0
2015-08-25,220.03,4313679.0000,230.52,230.9,219.12
2015-08-26,224.84,4951300.0000,227.93,228.0,215.51
2015-08-27,242.99,7645773.0000,231.0,244.75,230.81
2015-08-28,248.48,5507336.0000,241.86,251.45,241.57
2015-08-31,249.06,4688373.0000,245.62,254.95,245.51
2015-09-01,238.63,5443901.0000,240.34,246.0,236.97
2015-09-02,247.69,4590857.0000,245.3,247.88,239.78
2015-09-03,245.57,4184808.0000,252.06,252.08,245.0
2015-09-04,241.93,3687456.0000,240.89,244.09,238.2
2015-09-08,248.17,3129871.0000,245.05,249.16,244.05
2015-09-09,248.91,3384981.0000,252.05,254.25,248.303
2015-09-10,248.48,2706874.0000,247.23,250.7231,245.33
2015-09-11,250.24,2346802.0000,247.64,250.24,244.73
2015-09-14,253.19,2885610.0000,251.1,254.25,249.67
2015-09-15,253.57,2931607.0000,252.75,254.6,249.5
2015-09-16,262.25,4405706.0000,253.04,262.88,252.88
2015-09-17,262.07,3575221.0000,263.96,265.5,260.69
2015-09-18,260.62,3760644.0000,257.96,263.82,257.5
2015-09-21,264.2,6114615.0000,263.98,271.57,255.8
2015-09-22,260.94,3660643.0000,259.03,262.65,255.87
2015-09-23,261.06,2597170.0000,261.95,262.08,257.5838
2015-09-24,263.12,3442668.0000,259.53,263.45,256.21
2015-09-25,256.91,3771395.0000,266.61,266.91,256.15
2015-09-28,248.43,4893113.0000,257.35,259.79,246.61
2015-09-29,246.65,3695972.0000,250.46,254.73,245.46
2015-09-30,248.4,4925751.0000,252.0,252.4,242.34
2015-10-01,239.88,4568261.0000,247.51,248.5,237.13
2015-10-02,247.57,4407615.0000,235.6,247.7,234.93
2015-10-05,246.15,3684490.0000,248.84,249.84,244.13
2015-10-06,241.46,5234679.0000,240.0,243.03,235.58
2015-10-07,231.96,6804433.0000,236.63,237.7,229.12
2015-10-08,226.72,6125994.0000,230.08,230.72,221.31
2015-10-09,220.69,6153754.0000,220.93,224.37,218.36
2015-10-12,215.58,3816171.0000,222.99,223.0,215.27
2015-10-13,219.25,5168162.0000,213.28,222.522,211.13
2015-10-14,216.88,3094436.0000,220.67,220.95,215.43
2015-10-15,221.31,2835920.0000,216.43,221.73,213.7
2015-10-16,227.01,4327574.0000,223.04,230.4805,222.87
2015-10-19,228.1,2506836.0000,226.5,231.15,224.94
2015-10-20,213.03,14877020.0000,227.72,228.6,202.0
2015-10-21,210.09,4177956.0000,211.99,214.81,208.8
2015-10-22,211.72,2818801.0000,211.56,215.75,209.4
2015-10-23,209.09,4226411.0000,215.0,215.35,207.69
2015-10-26,215.26,3388227.0000,211.38,215.88,210.0
2015-10-27,210.35,3512832.0000,214.84,217.1,207.51
2015-10-28,212.96,2726880.0000,211.31,213.45,208.3
2015-10-29,211.63,1794743.0000,211.75,213.7481,210.64
2015-10-30,206.93,4432433.0000,210.4,211.63,203.89
2015-11-02,213.79,3924514.0000,208.92,215.8,207.22
2015-11-03,208.35,8065091.0000,213.85,214.44,207.75
2015-11-04,231.63,12713530.0000,227.0,232.74,225.2
2015-11-05,231.77,4494944.0000,230.58,234.5843,229.19
2015-11-06,232.36,2444264.0000,230.7,233.359,229.5
2015-11-09,225.33,3846179.0000,232.99,232.99,224.31
2015-11-10,216.5,4612408.0000,223.48,223.7,216.08
2015-11-11,219.08,3337501.0000,217.77,219.48,213.63
2015-11-12,212.94,2913511.0000,217.85,219.0,212.66
2015-11-13,207.19,3423139.0000,212.95,212.99,206.52
2015-11-16,214.31,2920362.0000,206.09,214.98,205.8
2015-11-17,214.0,2148326.0000,215.2,216.0,211.4
2015-11-18,221.07,2810200.0000,214.5,221.38,212.52
2015-11-19,221.8,2499593.0000,220.54,226.19,220.3
2015-11-20,220.01,4394199.0000,223.49,225.0,213.58
2015-11-23,217.75,2525196.0000,217.35,219.18,214.6798
2015-11-24,218.25,2478389.0000,215.37,221.0,215.0
2015-11-25,229.64,3986945.0000,221.34,230.825,220.375
2015-11-27,231.61,1949353.0000,231.06,232.25,227.01
2015-11-30,230.26,2591205.0000,231.79,234.28,229.08
2015-12-01,237.19,3728562.0000,231.06,238.0,231.05
2015-12-02,231.99,2980644.0000,237.0,238.6,231.23
2015-12-03,232.71,2937233.0000,235.48,237.45,230.0
2015-12-04,230.38,2572014.0000,232.46,233.27,227.66
2015-12-07,231.13,3140864.0000,227.7,235.63,226.15
2015-12-08,226.72,2682259.0000,227.52,228.8,224.2
2015-12-09,224.52,3057036.0000,226.7,227.5,220.72
2015-12-10,227.07,2070088.0000,224.71,228.49,223.64
2015-12-11,217.02,3259114.0000,225.24,225.75,216.64
2015-12-14,218.58,2827797.0000,217.51,220.92,214.87
2015-12-15,221.09,2241686.0000,221.82,222.22,218.0
2015-12-16,234.51,5100443.0000,222.1,234.88,220.73
2015-12-17,233.39,3294460.0000,233.94,237.76,229.8149
2015-12-18,230.46,3008057.0000,232.89,235.9,229.29
2015-12-21,232.56,1951581.0000,231.69,235.83,231.08
2015-12-22,229.95,1958836.0000,234.99,236.55,229.63
2015-12-23,229.7,1551031.0000,232.18,233.45,228.13
2015-12-24,230.57,710277.0000,230.56,231.88,228.28
2015-12-28,228.95,1900171.0000,231.49,231.98,225.54
2015-12-29,237.19,2402438.0000,230.06,237.72,229.547
2015-12-30,238.09,3694448.0000,236.6,243.634,235.6707
2015-12-31,240.01,2713817.0000,238.51,243.45,238.37
2016-01-04,223.41,6823510.0000,230.72,231.38,219.0
2016-01-05,223.43,3185525.0000,226.36,226.89,220.0
2016-01-06,219.04,3774353.0000,220.0,220.05,215.98
2016-01-07,215.65,3550704.0000,214.19,218.44,213.67
2016-01-08,211.0,3572360.0000,217.86,220.44,210.77
2016-01-11,207.85,4090843.0000,214.01,214.45,203.0
2016-01-12,209.97,3079051.0000,211.6,213.7395,205.31
2016-01-13,200.31,4120993.0000,212.01,212.65,200.0
2016-01-14,206.18,6490579.0000,202.21,210.0,193.38
2016-01-15,204.99,5325773.0000,198.97,205.07,197.25
2016-01-19,204.72,4031271.0000,208.71,210.47,200.78
2016-01-20,198.7,5826110.0000,199.4,201.28,191.25
2016-01-21,199.97,3164424.0000,201.55,203.23,195.02
2016-01-22,202.55,3122066.0000,204.801,205.5,199.03
2016-01-25,196.38,2695408.0000,200.06,203.57,195.88
